(28.164121627807617,17.326583862304688),(41.51295471191406,11.005067825317383)
(27.73612403869629,16.422805786132812),(41.084957122802734,10.101289749145508)
(27.30812644958496,15.519024848937988),(40.656959533691406,9.197507858276367)
(26.880128860473633,14.61524486541748),(40.22896194458008,8.29372787475586)
(26.45213508605957,13.711464881896973),(39.800968170166016,7.389947414398193)
(26.024137496948242,12.807684898376465),(39.37297058105469,6.4861674308776855)
(25.596139907836914,11.90390396118164),(38.94497299194336,5.582386493682861)
(25.04912757873535,10.720848083496094),(38.600563049316406,4.846200942993164)
(24.425752639770508,9.109925270080566),(38.40174102783203,4.332413673400879)
(23.932567596435547,7.454500675201416),(38.24444580078125,3.804431915283203)
(23.57269287109375,5.765077114105225),(38.129669189453125,3.2656071186065674)
(23.348411560058594,4.052375793457031),(38.058135986328125,2.7193541526794434)
(23.261154174804688,2.3272531032562256),(38.03030776977539,2.1691434383392334)
(23.31146240234375,0.6006578207015991),(38.04635238647461,1.6184632778167725)
(23.499021530151367,-1.1164568662643433),(38.106170654296875,1.070806622505188)
(23.822650909423828,-2.813197374343872),(38.209388732910156,0.5296480655670166)
(24.280282974243164,-4.478796482086182),(38.3553466796875,-0.0015816688537597656)
(24.8690242767334,-6.102694511413574),(38.543121337890625,-0.519507884979248)
(25.58513832092285,-7.674586296081543),(38.77151870727539,-1.0208468437194824)
(26.4240779876709,-9.184500694274902),(39.03908920288086,-1.5024194717407227)
(27.32590103149414,-10.550110816955566),(39.37514114379883,-2.007939338684082)
(28.23036766052246,-11.753841400146484),(39.78834915161133,-2.557868003845215)
(29.200071334838867,-12.905668258666992),(40.231361389160156,-3.084085464477539)
(30.232040405273438,-14.002057075500488),(40.702823638916016,-3.5849733352661133)
(31.323108673095703,-15.039650917053223),(41.20127868652344,-4.059003829956055)
(32.469932556152344,-16.015262603759766),(41.72521209716797,-4.5047149658203125)
(33.669002532958984,-16.9259090423584),(42.27301025390625,-4.920747756958008)
(34.9166259765625,-17.76879119873047),(42.842994689941406,-5.305822372436523)
(36.2089958190918,-18.541330337524414),(43.43341827392578,-5.658759117126465)
(37.542144775390625,-19.241151809692383),(44.04247283935547,-5.9784746170043945)
(38.91197204589844,-19.866119384765625),(44.66828155517578,-6.263993263244629)
(40.314300537109375,-20.414310455322266),(45.30894470214844,-6.514436721801758)
(41.744815826416016,-20.884044647216797),(45.96247863769531,-6.729037284851074)
(43.19913864135742,-21.273883819580078),(46.62689208984375,-6.907136917114258)
(44.28080749511719,-21.520305633544922),(47.536285400390625,-7.113544464111328)
(45.2562141418457,-21.7407169342041),(48.51169204711914,-7.333955764770508)
(46.23162078857422,-21.96112823486328),(49.487098693847656,-7.5543670654296875)
(47.207027435302734,-22.18153953552246),(50.46250534057617,-7.774778366088867)
(48.18243408203125,-22.40195083618164),(51.43791198730469,-7.995189666748047)
(49.74750900268555,-22.7064266204834),(52.05878829956055,-8.118387222290039)
(51.41127014160156,-22.90723991394043),(52.6373291015625,-8.188216209411621)
(53.085323333740234,-22.984458923339844),(53.219444274902344,-8.215066909790039)
(54.76050567626953,-22.937654495239258),(53.80195617675781,-8.198792457580566)
(56.42763900756836,-22.767086029052734),(54.38166427612305,-8.139479637145996)
(58.07759094238281,-22.47369384765625),(54.95539855957031,-8.037459373474121)
(59.701324462890625,-22.05907440185547),(55.52001953125,-7.893283843994141)
(61.28995132446289,-21.525501251220703),(56.07243347167969,-7.7077436447143555)
(62.83476257324219,-20.875900268554688),(56.6096076965332,-7.481860160827637)
(64.32730102539062,-20.11383056640625),(57.128604888916016,-7.216866493225098)
(65.75939178466797,-19.24346160888672),(57.626583099365234,-6.914214134216309)
(67.1231918334961,-18.269561767578125),(58.10081481933594,-6.5755615234375)
(68.4112319946289,-17.197467803955078),(58.5487060546875,-6.202762603759766)
(69.61644744873047,-16.033048629760742),(58.96778869628906,-5.797861099243164)
(70.73225402832031,-14.782685279846191),(59.35579299926758,-5.36307430267334)
(71.30978393554688,-14.087456703186035),(60.03313064575195,-4.548585891723633)
(71.83939361572266,-13.474384307861328),(60.76338195800781,-3.703261375427246)
(72.38164520263672,-12.872446060180664),(61.51105499267578,-2.873288154602051)
(72.93628692626953,-12.281905174255371),(62.27580642700195,-2.059032440185547)
(73.50306701660156,-11.703020095825195),(63.057308197021484,-1.2608461380004883)
(74.0817642211914,-11.136033058166504),(63.855228424072266,-0.4790658950805664)
(74.67210388183594,-10.581192970275879),(64.66921997070312,0.2859668731689453)
(75.27385711669922,-10.038742065429688),(65.49893188476562,1.0339164733886719)
(75.88675689697266,-9.508910179138184),(66.3440170288086,1.7644662857055664)
(76.5105209350586,-8.991926193237305),(67.20408630371094,2.4773006439208984)
(77.1448974609375,-8.48801326751709),(68.07878875732422,3.1721105575561523)
(77.78961181640625,-7.997395992279053),(68.96773529052734,3.8485918045043945)
(78.44437408447266,-7.520275592803955),(69.87054443359375,4.5064592361450195)
(79.1089096069336,-7.056866645812988),(70.78682708740234,5.145423889160156)
(79.7829360961914,-6.607364654541016),(71.71620178222656,5.76521110534668)
(80.46614837646484,-6.171965599060059),(72.65823364257812,6.3655548095703125)
(81.29849243164062,-5.656113624572754),(73.51909637451172,6.899121284484863)
(82.1485366821289,-5.129411697387695),(74.369140625,7.42582368850708)
(82.96744537353516,-4.622015953063965),(75.23848724365234,7.964331150054932)
(82.98719787597656,-4.611294746398926),(76.64671325683594,8.728538513183594)
(83.00798034667969,-4.602745056152344),(78.12850189208984,9.337970733642578)
(83.02957153320312,-4.596463203430176),(79.66690826416016,9.78565788269043)
(83.05169677734375,-4.592523574829102),(81.24432373046875,10.066476821899414)
(83.0741195678711,-4.590970516204834),(82.84272003173828,10.177217483520508)
(83.0965805053711,-4.59182071685791),(84.44378662109375,10.116610527038574)
(83.11883544921875,-4.595065593719482),(86.02924346923828,9.88534927368164)
(83.14059448242188,-4.600666522979736),(87.5809097290039,9.486082077026367)
(83.16163635253906,-4.608560085296631),(89.08106231689453,8.923376083374023)
(83.725341796875,-4.877929210662842),(90.19547271728516,8.39950942993164)
(84.45816802978516,-5.244051456451416),(91.1897964477539,7.902739524841309)
(85.18359375,-5.624605655670166),(92.17408752441406,7.386387825012207)
(85.90135192871094,-6.019440650939941),(93.14796447753906,6.850659370422363)
(86.61115264892578,-6.428404331207275),(94.11105346679688,6.295760154724121)
(87.3127212524414,-6.85133695602417),(95.06297302246094,5.7219085693359375)
(88.00578308105469,-7.288069248199463),(96.00334930419922,5.129331588745117)
(88.6900634765625,-7.738429069519043),(96.93180847167969,4.5182647705078125)
(89.36530303955078,-8.202245712280273),(97.84800720214844,3.8889389038085938)
(90.0312271118164,-8.679333686828613),(98.75155639648438,3.241604804992676)
(90.7857666015625,-9.237929344177246),(99.58575439453125,2.624326705932617)
(91.58889770507812,-9.833730697631836),(100.38888549804688,2.0285253524780273)
(92.39202880859375,-10.429532051086426),(101.1920166015625,1.4327239990234375)
(93.19515991210938,-11.025334358215332),(101.99514770507812,0.8369216918945312)
(93.998291015625,-11.621134757995605),(102.79827880859375,0.2411212921142578)
(94.80142211914062,-12.216937065124512),(103.60140991210938,-0.35468101501464844)
(95.58406066894531,-12.797954559326172),(104.41683197021484,-0.9600925445556641)
(96.3078384399414,-13.343793869018555),(105.26126098632812,-1.5969161987304688)
(97.02600860595703,-13.897006034851074),(106.09913635253906,-2.242341995239258)
(97.73848724365234,-14.457542419433594),(106.93037414550781,-2.896312713623047)
(98.44517517089844,-15.025334358215332),(107.75486755371094,-3.558748245239258)
(99.14603424072266,-15.600326538085938),(108.57254791259766,-4.229584693908691)
(99.8409652709961,-16.182462692260742),(109.38331604003906,-4.908755302429199)
(100.5299072265625,-16.77167510986328),(110.18709564208984,-5.5961809158325195)
(101.21278381347656,-17.36789894104004),(110.98379516601562,-6.291790962219238)
(101.8895263671875,-17.971088409423828),(111.77334594726562,-6.9955244064331055)
(102.56005096435547,-18.581159591674805),(112.5556411743164,-7.707286834716797)
(103.22431182861328,-19.19806480407715),(113.33062744140625,-8.427021980285645)
(103.8822250366211,-19.821733474731445),(114.09819793701172,-9.15464973449707)
(104.5337142944336,-20.452098846435547),(114.85829162597656,-9.89008903503418)
(105.17874145507812,-21.089101791381836),(115.61083221435547,-10.633272171020508)
(105.81719970703125,-21.732662200927734),(116.355712890625,-11.384105682373047)
(106.44905853271484,-22.38272476196289),(117.09288787841797,-12.142524719238281)
(107.07420349121094,-23.03921890258789),(117.82225036621094,-12.908448219299316)
(107.69261169433594,-23.702075958251953),(118.54373931884766,-13.681796073913574)
(108.30421447753906,-24.371219635009766),(119.25728607177734,-14.462478637695312)
(108.908935546875,-25.046588897705078),(119.96280670166016,-15.250423431396484)
(109.50672149658203,-25.728107452392578),(120.66023254394531,-16.045541763305664)
(110.09750366210938,-26.415706634521484),(121.34949493408203,-16.847755432128906)
(110.70988464355469,-27.141870498657227),(122.01416015625,-17.635746002197266)
(111.35350036621094,-27.907222747802734),(122.65777587890625,-18.401100158691406)
(111.99710845947266,-28.672576904296875),(123.30138397216797,-19.166454315185547)
(112.64071655273438,-29.437931060791016),(123.94499206542969,-19.931808471679688)
(113.2843246459961,-30.203283309936523),(124.5886001586914,-20.697158813476562)
(113.92794036865234,-30.968637466430664),(125.23221588134766,-21.462512969970703)
(114.57154846191406,-31.733991622924805),(125.87582397460938,-22.227867126464844)
(115.21515655517578,-32.49934387207031),(126.5194320678711,-22.993221282958984)
(115.8587646484375,-33.26469802856445),(127.16304016113281,-23.758575439453125)
(116.50238037109375,-34.03004837036133),(127.80665588378906,-24.52392578125)
(117.14598846435547,-34.79540252685547),(128.45025634765625,-25.28927993774414)
(117.5627212524414,-35.308197021484375),(129.2120819091797,-26.228260040283203)
(117.94482421875,-35.81898498535156),(129.94482421875,-27.207778930664062)
(118.30638885498047,-36.34451675415039),(130.63818359375,-28.215566635131836)
(118.64684295654297,-36.88396072387695),(131.2910614013672,-29.250032424926758)
(118.96566009521484,-37.43647384643555),(131.9024200439453,-30.30955696105957)
(119.26232147216797,-38.001182556152344),(132.47132873535156,-31.392475128173828)
(119.53638458251953,-38.57720947265625),(132.99688720703125,-32.49708557128906)
(119.78740692138672,-39.163639068603516),(133.47825622558594,-33.62165451049805)
(120.01499938964844,-39.75954818725586),(133.91468811035156,-34.764408111572266)
(120.21878814697266,-40.364017486572266),(134.3054962158203,-35.92356491088867)
(120.39847564697266,-40.97608184814453),(134.6500701904297,-37.0972900390625)
(120.55375671386719,-41.594783782958984),(134.94784545898438,-38.28375244140625)
(120.68441009521484,-42.21915817260742),(135.19839477539062,-39.481082916259766)
(120.79022216796875,-42.84822082519531),(135.40130615234375,-40.687400817871094)
(120.87103271484375,-43.48097229003906),(135.55625915527344,-41.90080261230469)
(120.92668151855469,-44.11643600463867),(135.66299438476562,-43.11940002441406)
(120.95712280273438,-44.753604888916016),(135.7213592529297,-44.34126663208008)
(120.96228790283203,-45.391483306884766),(135.7312774658203,-45.56448745727539)
(120.94217681884766,-46.02906036376953),(135.69271850585938,-46.787139892578125)
(120.89683532714844,-46.66534423828125),(135.60574340820312,-48.00730895996094)
(120.8262939453125,-47.29932403564453),(135.47048950195312,-49.22306823730469)
(120.73068237304688,-47.930015563964844),(135.28713989257812,-50.43251419067383)
(120.61018371582031,-48.556427001953125),(135.05604553222656,-51.63374328613281)
(120.46493530273438,-49.17756271362305),(134.7775115966797,-52.82487487792969)
(120.29519653320312,-49.79246520996094),(134.45201110839844,-54.00403594970703)
(120.1012191772461,-50.400150299072266),(134.08004760742188,-55.169368743896484)
(119.88331604003906,-50.999671936035156),(133.6621856689453,-56.31904602050781)
(119.641845703125,-51.59009552001953),(133.19911193847656,-57.451271057128906)
(119.37715911865234,-52.17048263549805),(132.6915283203125,-58.56425094604492)
(119.08967590332031,-52.739933013916016),(132.1402587890625,-59.65625)
(118.77985382080078,-53.29753494262695),(131.54612731933594,-60.72554397583008)
(118.44819641113281,-53.842430114746094),(130.9101104736328,-61.77045440673828)
(118.0951919555664,-54.37375259399414),(130.23316955566406,-62.78934860229492)
(117.7214126586914,-54.89067077636719),(129.5164031982422,-63.780616760253906)
(117.32745361328125,-55.39236831665039),(128.76092529296875,-64.7426986694336)
(116.9139175415039,-55.87806701660156),(127.96791076660156,-65.67410278320312)
(116.29998779296875,-56.55927658081055),(127.2645492553711,-66.45529174804688)
(115.6299819946289,-57.30162811279297),(126.59454345703125,-67.19764709472656)
(114.95997619628906,-58.043983459472656),(125.9245376586914,-67.94000244140625)
(114.28996276855469,-58.786338806152344),(125.25452423095703,-68.68235778808594)
(113.61995697021484,-59.5286865234375),(124.58451843261719,-69.4247055053711)
(112.949951171875,-60.27104187011719),(123.91451263427734,-70.16706085205078)
(112.27993774414062,-61.013397216796875),(123.24449920654297,-70.90941619873047)
(111.60993194580078,-61.75575256347656),(122.57449340820312,-71.65177154541016)
(110.93992614746094,-62.49810791015625),(121.90448760986328,-72.39412689208984)
(110.26991271972656,-63.240455627441406),(121.2344741821289,-73.136474609375)
(109.59990692138672,-63.982810974121094),(120.56446838378906,-73.87882995605469)
(108.92990112304688,-64.72515869140625),(119.89446258544922,-74.62118530273438)
(108.25989532470703,-65.46751403808594),(119.22445678710938,-75.36354064941406)
(107.58988189697266,-66.20986938476562),(118.554443359375,-76.10589599609375)
(106.91987609863281,-66.95221710205078),(117.88443756103516,-76.84823608398438)
(106.24987030029297,-67.69457244873047),(117.21443176269531,-77.59059143066406)
(105.5798568725586,-68.43692779541016),(116.54441833496094,-78.33294677734375)
(104.90985107421875,-69.17928314208984),(115.8744125366211,-79.07530212402344)
(104.2398452758789,-69.921630859375),(115.20440673828125,-79.81765747070312)
(103.56983184814453,-70.66398620605469),(114.53439331054688,-80.56001281738281)
(102.89982604980469,-71.40634155273438),(113.86438751220703,-81.3023681640625)
(102.22982025146484,-72.14869689941406),(113.19438171386719,-82.04472351074219)
(101.559814453125,-72.89105224609375),(112.52437591552734,-82.78707885742188)
(100.88980102539062,-73.63340759277344),(111.85436248779297,-83.52943420410156)
(100.21979522705078,-74.3757553100586),(111.18435668945312,-84.27177429199219)
(99.54978942871094,-75.11811065673828),(110.51435089111328,-85.01412963867188)
(98.87977600097656,-75.86046600341797),(109.8443374633789,-85.75648498535156)
(98.20977020263672,-76.60282135009766),(109.17433166503906,-86.49884033203125)
(97.53976440429688,-77.34516906738281),(108.50432586669922,-87.24119567871094)
(96.8697509765625,-78.0875244140625),(107.83431243896484,-87.98355102539062)
(96.19974517822266,-78.82987976074219),(107.164306640625,-88.72590637207031)
(95.52973937988281,-79.57223510742188),(106.49430084228516,-89.46826171875)
(94.85972595214844,-80.31459045410156),(105.82428741455078,-90.21061706542969)
(94.1897201538086,-81.05694580078125),(105.15428161621094,-90.95297241210938)
(93.51971435546875,-81.7992935180664),(104.4842758178711,-91.6953125)
(92.84970092773438,-82.5416488647461),(103.81426239013672,-92.43766784667969)
(92.17969512939453,-83.28400421142578),(103.14425659179688,-93.18002319335938)
(91.50968933105469,-84.02635192871094),(102.47425079345703,-93.92237854003906)
(90.83967590332031,-84.76870727539062),(101.80423736572266,-94.66473388671875)
(90.16967010498047,-85.51106262207031),(101.13423156738281,-95.40708923339844)
(89.49966430664062,-86.25341796875),(100.46422576904297,-96.14944458007812)
(88.82965850830078,-86.99577331542969),(99.79421997070312,-96.89179992675781)
(88.1596450805664,-87.73812866210938),(99.12420654296875,-97.6341552734375)
(87.48963928222656,-88.48048400878906),(98.4542007446289,-98.37651062011719)
(86.81963348388672,-89.22283172607422),(97.78419494628906,-99.11885070800781)
(86.14962768554688,-89.9651870727539),(97.11418914794922,-99.8612060546875)
(85.4796142578125,-90.70753479003906),(96.44417572021484,-100.60356140136719)
(84.80960845947266,-91.44989013671875),(95.774169921875,-101.34591674804688)
(84.13960266113281,-92.19224548339844),(95.10416412353516,-102.08827209472656)
(83.46958923339844,-92.93460083007812),(94.43415069580078,-102.83062744140625)
(82.7995834350586,-93.67695617675781),(93.76414489746094,-103.57298278808594)
(82.12957763671875,-94.4193115234375),(93.0941390991211,-104.31533813476562)
(81.45956420898438,-95.16166687011719),(92.42412567138672,-105.05769348144531)
(80.78955841064453,-95.90401458740234),(91.75411987304688,-105.80003356933594)
(80.11955261230469,-96.64636993408203),(91.08411407470703,-106.54238891601562)
(79.44953918457031,-97.38872528076172),(90.41410064697266,-107.28474426269531)
(78.77953338623047,-98.13107299804688),(89.74409484863281,-108.027099609375)
(78.10952758789062,-98.87342834472656),(89.07408905029297,-108.76945495605469)
(77.43951416015625,-99.61578369140625),(88.4040756225586,-109.51181030273438)
(76.7695083618164,-100.35813903808594),(87.73406982421875,-110.25416564941406)
(76.09950256347656,-101.10049438476562),(87.0640640258789,-110.99652099609375)
(75.42948913574219,-101.84284973144531),(86.39405059814453,-111.73887634277344)
(74.75948333740234,-102.585205078125),(85.72404479980469,-112.48123168945312)
(74.0894775390625,-103.32755279541016),(85.05403900146484,-113.22357177734375)
(73.41946411132812,-104.06990814208984),(84.38402557373047,-113.96592712402344)
(72.74946594238281,-104.812255859375),(83.71402740478516,-114.70828247070312)
(72.07945251464844,-105.55461120605469),(83.04401397705078,-115.45063781738281)
(71.40943908691406,-106.29696655273438),(82.3740005493164,-116.1929931640625)
(70.73944091796875,-107.03932189941406),(81.7040023803711,-116.93534851074219)
(70.06942749023438,-107.78167724609375),(81.03398895263672,-117.67770385742188)
(69.3994140625,-108.52403259277344),(80.36397552490234,-118.42005920410156)
(68.72941589355469,-109.26638793945312),(79.69397735595703,-119.16241455078125)
(68.05940246582031,-110.00873565673828),(79.02396392822266,-119.90475463867188)
(67.38939666748047,-110.75109100341797),(78.35395812988281,-120.64710998535156)
(66.71939086914062,-111.49344635009766),(77.68395233154297,-121.38946533203125)
(66.04937744140625,-112.23579406738281),(77.0139389038086,-122.13182067871094)
(65.3793716430664,-112.9781494140625),(76.34393310546875,-122.87417602539062)
(64.70936584472656,-113.72050476074219),(75.6739273071289,-123.61653137207031)
(64.03935241699219,-114.46286010742188),(75.00391387939453,-124.35888671875)
(63.369346618652344,-115.20521545410156),(74.33390808105469,-125.10124206542969)
(62.6993408203125,-115.94757080078125),(73.66390228271484,-125.84359741210938)
(62.02775573730469,-116.69166564941406),(72.99231719970703,-126.58769226074219)
(61.35774230957031,-117.43402099609375),(72.32230377197266,-127.33004760742188)
(60.68773651123047,-118.17637634277344),(71.65229797363281,-128.07240295410156)
(60.017730712890625,-118.91873168945312),(70.98229217529297,-128.81475830078125)
(59.34771728515625,-119.66108703613281),(70.3122787475586,-129.55711364746094)
(58.677711486816406,-120.40343475341797),(69.64227294921875,-130.29945373535156)
(58.00770568847656,-121.14579010009766),(68.9722671508789,-131.04180908203125)
(57.33769226074219,-121.88813781738281),(68.30225372314453,-131.78416442871094)
(56.667686462402344,-122.6304931640625),(67.63224792480469,-132.52651977539062)
(55.9976806640625,-123.37284851074219),(66.96224212646484,-133.2688751220703)
(55.327674865722656,-124.11520385742188),(66.292236328125,-134.01123046875)
(54.65766143798828,-124.85755920410156),(65.62222290039062,-134.7535858154297)
(53.98765563964844,-125.59991455078125),(64.95221710205078,-135.49594116210938)
(53.317649841308594,-126.34226989746094),(64.28221130371094,-136.23829650878906)
(52.64763641357422,-127.08462524414062),(63.61220169067383,-136.98065185546875)
(51.977630615234375,-127.82698059082031),(62.942195892333984,-137.72300720214844)
(51.30762481689453,-128.56932067871094),(62.27219009399414,-138.46534729003906)
(50.637611389160156,-129.3116912841797),(61.602176666259766,-139.20770263671875)
(49.96760559082031,-130.05404663085938),(60.93217086791992,-139.95005798339844)
(49.29759979248047,-130.79640197753906),(60.26216506958008,-140.69241333007812)
(48.627593994140625,-131.53875732421875),(59.592159271240234,-141.4347686767578)
(47.95758056640625,-132.28111267089844),(58.92214584350586,-142.1771240234375)
(47.287574768066406,-133.02346801757812),(58.252140045166016,-142.9194793701172)
(46.61756896972656,-133.7658233642578),(57.58213424682617,-143.66183471679688)
(45.94755554199219,-134.5081787109375),(56.9121208190918,-144.40419006347656)
(45.277549743652344,-135.25051879882812),(56.24211502075195,-145.1465301513672)
(44.6075439453125,-135.9928741455078),(55.57210922241211,-145.88888549804688)
(43.937530517578125,-136.7352294921875),(54.902095794677734,-146.63124084472656)
(43.26752471923828,-137.4775848388672),(54.23208999633789,-147.37359619140625)
(42.59751892089844,-138.21994018554688),(53.56208419799805,-148.11595153808594)
(41.92750549316406,-138.96229553222656),(52.89207077026367,-148.85830688476562)
(41.25749969482422,-139.70465087890625),(52.22206497192383,-149.6006622314453)
(40.587493896484375,-140.44700622558594),(51.552059173583984,-150.343017578125)
(39.91748046875,-141.18936157226562),(50.88204574584961,-151.0853729248047)
(39.247474670410156,-141.9317169189453),(50.212039947509766,-151.82772827148438)
(38.57746887207031,-142.674072265625),(49.54203414916992,-152.57008361816406)
(37.90746307373047,-143.41641235351562),(48.87202835083008,-153.3124237060547)
(37.237449645996094,-144.1587677001953),(48.2020149230957,-154.05477905273438)
(36.56744384765625,-144.901123046875),(47.53200912475586,-154.79713439941406)
(35.897438049316406,-145.6434783935547),(46.862003326416016,-155.53948974609375)
(35.0746955871582,-146.56849670410156),(46.29336166381836,-156.17550659179688)
(34.11720657348633,-147.7537841796875),(45.86811447143555,-156.70191955566406)
(33.2292366027832,-148.9920196533203),(45.4737434387207,-157.25186157226562)
(32.4136962890625,-150.2790985107422),(45.111541748046875,-157.823486328125)
(31.673276901245117,-151.61083984375),(44.78269577026367,-158.41494750976562)
(31.010414123535156,-152.98280334472656),(44.48830032348633,-159.02427673339844)
(30.427282333374023,-154.39051818847656),(44.22931671142578,-159.6494903564453)
(29.925798416137695,-155.82933044433594),(44.006591796875,-160.2884979248047)
(29.507619857788086,-157.29454040527344),(43.820865631103516,-160.93923950195312)
(29.174116134643555,-158.7812957763672),(43.67274856567383,-161.59954833984375)
(28.92638397216797,-160.28472900390625),(43.56272506713867,-162.26727294921875)
(28.765233993530273,-161.79989624023438),(43.49114990234375,-162.94020080566406)
(28.691207885742188,-163.32180786132812),(43.458274841308594,-163.61611938476562)
(28.704538345336914,-164.845458984375),(43.464195251464844,-164.29281616210938)
(28.80518341064453,-166.3658447265625),(43.50889587402344,-164.9680633544922)
(28.992815017700195,-167.87794494628906),(43.59222412109375,-165.63963317871094)
(29.266815185546875,-169.37681579589844),(43.71392059326172,-166.30532836914062)
(29.62628173828125,-170.85751342773438),(43.873565673828125,-166.9629364013672)
(30.07003402709961,-172.315185546875),(44.07065200805664,-167.61033630371094)
(30.596609115600586,-173.74501037597656),(44.30451965332031,-168.245361328125)
(31.204282760620117,-175.14230346679688),(44.57440185546875,-168.86593627929688)
(31.89105224609375,-176.50247192382812),(44.879417419433594,-169.47003173828125)
(32.65465545654297,-177.82102966308594),(45.21855545043945,-170.05563354492188)
(33.492584228515625,-179.09364318847656),(45.590702056884766,-170.62083435058594)
(34.4020881652832,-180.316162109375),(45.9946403503418,-171.16380310058594)
(35.38017272949219,-181.4844970703125),(46.42903518676758,-171.6826934814453)
(36.42361831665039,-182.59487915039062),(46.892459869384766,-172.17584228515625)
(37.52899932861328,-183.6436004638672),(47.38338851928711,-172.6416015625)
(38.69266891479492,-184.62725830078125),(47.900211334228516,-173.0784912109375)
(39.91081237792969,-185.5425567626953),(48.44122314453125,-173.4849853515625)
(41.17942428588867,-186.38656616210938),(49.0046501159668,-173.85983276367188)
(42.49433517456055,-187.1564483642578),(49.58863830566406,-174.20176696777344)
(43.85120391845703,-187.84970092773438),(50.191261291503906,-174.50965881347656)
(45.245582580566406,-188.4640350341797),(50.810543060302734,-174.78250122070312)
(46.67288589477539,-188.99740600585938),(51.44445037841797,-175.01937866210938)
(47.84599304199219,-189.37384033203125),(52.26094436645508,-175.2791290283203)
(48.80027389526367,-189.67276000976562),(53.21522521972656,-175.5780487060547)
(49.754554748535156,-189.97166442871094),(54.16950607299805,-175.876953125)
(50.70883560180664,-190.2705841064453),(55.12378692626953,-176.17587280273438)
(51.663116455078125,-190.56948852539062),(56.078067779541016,-176.4747772216797)
(52.617393493652344,-190.868408203125),(57.032344818115234,-176.77369689941406)
(53.57167434692383,-191.16732788085938),(57.98662567138672,-177.07261657714844)
(54.52595520019531,-191.4662322998047),(58.9409065246582,-177.37152099609375)
(55.4802360534668,-191.76515197753906),(59.89518737792969,-177.67044067382812)
(56.43451690673828,-192.06405639648438),(60.84946823120117,-177.96934509277344)
(57.3887939453125,-192.36297607421875),(61.80374526977539,-178.2682647705078)
(58.34307861328125,-192.66189575195312),(62.75802993774414,-178.5671844482422)
(59.29735565185547,-192.96080017089844),(63.71230697631836,-178.8660888671875)
(60.25163650512695,-193.2597198486328),(64.66658782958984,-179.16500854492188)
(61.20591735839844,-193.55862426757812),(65.62086486816406,-179.4639129638672)
(62.160194396972656,-193.8575439453125),(66.57514953613281,-179.76283264160156)
(63.114479064941406,-194.15646362304688),(67.52943420410156,-180.06175231933594)
(64.06875610351562,-194.4553680419922),(68.48370361328125,-180.36065673828125)
(65.02304077148438,-194.75428771972656),(69.43798828125,-180.65957641601562)
(65.9773178100586,-195.05319213867188),(70.39227294921875,-180.95848083496094)
(66.93159484863281,-195.35211181640625),(71.34654235839844,-181.2574005126953)
(67.88587951660156,-195.65101623535156),(72.30082702636719,-181.55630493164062)
(68.8373794555664,-195.94912719726562),(73.25679779052734,-181.85580444335938)
(69.77384185791016,-196.24380493164062),(74.221435546875,-182.1593475341797)
(70.709716796875,-196.54037475585938),(75.18547058105469,-182.46484375)
(71.64497375488281,-196.83880615234375),(76.14887237548828,-182.7722625732422)
(72.57965850830078,-197.13909912109375),(77.11167907714844,-183.0815887451172)
(73.51373291015625,-197.4412841796875),(78.07386779785156,-183.39285278320312)
(74.44720458984375,-197.7453155517578),(79.03541564941406,-183.70603942871094)
(75.38005065917969,-198.05120849609375),(79.99633026123047,-184.02114868164062)
(76.31228637695312,-198.35894775390625),(80.95661926269531,-184.33815002441406)
(77.24391174316406,-198.66859436035156),(81.91627502441406,-184.6571044921875)
(78.1846923828125,-198.98301696777344),(82.86942291259766,-184.97564697265625)
(79.133056640625,-199.30020141601562),(83.81778717041016,-185.29283142089844)
(80.08142852783203,-199.6173858642578),(84.76615905761719,-185.61001586914062)
(81.02979278564453,-199.93455505371094),(85.71452331542969,-185.92718505859375)
(81.97815704345703,-200.25173950195312),(86.66288757324219,-186.24436950683594)
(82.92652130126953,-200.56890869140625),(87.61125183105469,-186.56153869628906)
(83.87488555908203,-200.88609313964844),(88.55961608886719,-186.87872314453125)
(84.82325744628906,-201.20327758789062),(89.50798797607422,-187.19590759277344)
(85.77162170410156,-201.52044677734375),(90.45635223388672,-187.51307678222656)
(86.71998596191406,-201.83763122558594),(91.40471649169922,-187.83026123046875)
(87.66835021972656,-202.15481567382812),(92.35308074951172,-188.14744567871094)
(88.61671447753906,-202.47198486328125),(93.30144500732422,-188.46461486816406)
(89.5650863647461,-202.78916931152344),(94.24981689453125,-188.78179931640625)
(90.5134506225586,-203.10633850097656),(95.19818115234375,-189.09896850585938)
(91.4618148803711,-203.42352294921875),(96.14654541015625,-189.41615295410156)
(92.4101791381836,-203.74070739746094),(97.09490966796875,-189.73333740234375)
(93.35855102539062,-204.05787658691406),(98.04328155517578,-190.05050659179688)
(94.30691528320312,-204.37506103515625),(98.99164581298828,-190.36769104003906)
(95.25527954101562,-204.69223022460938),(99.94001007080078,-190.6848602294922)
(96.20364379882812,-205.00941467285156),(100.88837432861328,-191.00204467773438)
(97.15200805664062,-205.32659912109375),(101.83673858642578,-191.31922912597656)
(98.10037231445312,-205.64376831054688),(102.78510284423828,-191.6363983154297)
(99.04874420166016,-205.96095275878906),(103.73347473144531,-191.95358276367188)
(99.99710845947266,-206.2781219482422),(104.68183898925781,-192.270751953125)
